Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (FBS),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FBS","Bilans Alimentaires (2010-)","332","Haïti","511","Population totale","S2501","Population","2022","2022","1000 No","11585","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","340","Honduras","511","Population totale","S2501","Population","2018","2018","1000 No","9792.85","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","340","Honduras","511","Population totale","S2501","Population","2019","2019","1000 No","9958.83","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","340","Honduras","511","Population totale","S2501","Population","2020","2020","1000 No","10121.76","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","340","Honduras","511","Population totale","S2501","Population","2021","2021","1000 No","10278.35","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","340","Honduras","511","Population totale","S2501","Population","2022","2022","1000 No","10432.86","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","348","Hongrie","511","Population totale","S2501","Population","2018","2018","1000 No","9776.36","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","348","Hongrie","511","Population totale","S2501","Population","2019","2019","1000 No","9771.8","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","348","Hongrie","511","Population totale","S2501","Population","2020","2020","1000 No","9750.57","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","348","Hongrie","511","Population totale","S2501","Population","2021","2021","1000 No","9709.79","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","348","Hongrie","511","Population totale","S2501","Population","2022","2022","1000 No","9967.31","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","584","Îles Marshall","511","Population totale","S2501","Population","2019","2019","1000 No","44.73","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","584","Îles Marshall","511","Population totale","S2501","Population","2020","2020","1000 No","43.41","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","584","Îles Marshall","511","Population totale","S2501","Population","2021","2021","1000 No","42.05","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","584","Îles Marshall","511","Population totale","S2501","Population","2022","2022","1000 No","41.57","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","090","Îles Salomon","511","Population totale","S2501","Population","2018","2018","1000 No","659.25","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","090","Îles Salomon","511","Population totale","S2501","Population","2019","2019","1000 No","674.99","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","090","Îles Salomon","511","Population totale","S2501","Population","2020","2020","1000 No","691.19","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","090","Îles Salomon","511","Population totale","S2501","Population","2021","2021","1000 No","707.85","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","090","Îles Salomon","511","Population totale","S2501","Population","2022","2022","1000 No","724.27","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","356","Inde","511","Population totale","S2501","Population","2018","2018","1000 No","1369003.31","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","356","Inde","511","Population totale","S2501","Population","2019","2019","1000 No","1383112.05","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","356","Inde","511","Population totale","S2501","Population","2020","2020","1000 No","1396387.13","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","356","Inde","511","Population totale","S2501","Population","2021","2021","1000 No","1407563.84","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","356","Inde","511","Population totale","S2501","Population","2022","2022","1000 No","1417173.17","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","360","Indonésie","511","Population totale","S2501","Population","2018","2018","1000 No","267066.84","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","360","Indonésie","511","Population totale","S2501","Population","2019","2019","1000 No","269582.88","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","360","Indonésie","511","Population totale","S2501","Population","2020","2020","1000 No","271857.97","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","360","Indonésie","511","Population totale","S2501","Population","2021","2021","1000 No","273753.19","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","360","Indonésie","511","Population totale","S2501","Population","2022","2022","1000 No","275501.34","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","364","Iran (République islamique d')","511","Population totale","S2501","Population","2018","2018","1000 No","85617.56","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","364","Iran (République islamique d')","511","Population totale","S2501","Population","2019","2019","1000 No","86564.2","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","364","Iran (République islamique d')","511","Population totale","S2501","Population","2020","2020","1000 No","87290.19","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","364","Iran (République islamique d')","511","Population totale","S2501","Population","2021","2021","1000 No","87923.43","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","364","Iran (République islamique d')","511","Population totale","S2501","Population","2022","2022","1000 No","88550.57","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","368","Iraq","511","Population totale","S2501","Population","2018","2018","1000 No","34815.43","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","368","Iraq","511","Population totale","S2501","Population","2019","2019","1000 No","35649.84","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","368","Iraq","511","Population totale","S2501","Population","2020","2020","1000 No","36501.96","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","368","Iraq","511","Population totale","S2501","Population","2021","2021","1000 No","37339.61","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","368","Iraq","511","Population totale","S2501","Population","2022","2022","1000 No","38165.19","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","372","Irlande","511","Population totale","S2501","Population","2018","2018","1000 No","4834.51","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","372","Irlande","511","Population totale","S2501","Population","2019","2019","1000 No","4896.02","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","372","Irlande","511","Population totale","S2501","Population","2020","2020","1000 No","4946.12","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","372","Irlande","511","Population totale","S2501","Population","2021","2021","1000 No","4986.53","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","372","Irlande","511","Population totale","S2501","Population","2022","2022","1000 No","5023.11","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","352","Islande","511","Population totale","S2501","Population","2018","2018","1000 No","352.95","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","352","Islande","511","Population totale","S2501","Population","2019","2019","1000 No","360.77","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","352","Islande","511","Population totale","S2501","Population","2020","2020","1000 No","366.67","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","352","Islande","511","Population totale","S2501","Population","2021","2021","1000 No","370.33","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","352","Islande","511","Population totale","S2501","Population","2022","2022","1000 No","372.9","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","376","Israël","511","Population totale","S2501","Population","2018","2018","1000 No","8456.48","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","376","Israël","511","Population totale","S2501","Population","2019","2019","1000 No","8607.92","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","376","Israël","511","Population totale","S2501","Population","2020","2020","1000 No","8757.49","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","376","Israël","511","Population totale","S2501","Population","2021","2021","1000 No","8900.06","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","376","Israël","511","Population totale","S2501","Population","2022","2022","1000 No","9038.31","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","380","Italie","511","Population totale","S2501","Population","2018","2018","1000 No","59877.43","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","380","Italie","511","Population totale","S2501","Population","2019","2019","1000 No","59727.93","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","380","Italie","511","Population totale","S2501","Population","2020","2020","1000 No","59500.58","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","380","Italie","511","Population totale","S2501","Population","2021","2021","1000 No","59240.33","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","380","Italie","511","Population totale","S2501","Population","2022","2022","1000 No","59037.47","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","388","Jamaïque","511","Population totale","S2501","Population","2018","2018","1000 No","2811.84","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","388","Jamaïque","511","Population totale","S2501","Population","2019","2019","1000 No","2813.77","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","388","Jamaïque","511","Population totale","S2501","Population","2020","2020","1000 No","2820.44","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","388","Jamaïque","511","Population totale","S2501","Population","2021","2021","1000 No","2827.7","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","388","Jamaïque","511","Population totale","S2501","Population","2022","2022","1000 No","2827.38","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","392","Japon","511","Population totale","S2501","Population","2018","2018","1000 No","126255.87","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","392","Japon","511","Population totale","S2501","Population","2019","2019","1000 No","125791.68","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","392","Japon","511","Population totale","S2501","Population","2020","2020","1000 No","125244.76","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","392","Japon","511","Population totale","S2501","Population","2021","2021","1000 No","124612.53","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","392","Japon","511","Population totale","S2501","Population","2022","2022","1000 No","123951.69","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","400","Jordanie","511","Population totale","S2501","Population","2018","2018","1000 No","10459.87","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","400","Jordanie","511","Population totale","S2501","Population","2019","2019","1000 No","10698.68","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","400","Jordanie","511","Population totale","S2501","Population","2020","2020","1000 No","10928.72","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","400","Jordanie","511","Population totale","S2501","Population","2021","2021","1000 No","11148.28","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","400","Jordanie","511","Population totale","S2501","Population","2022","2022","1000 No","11285.87","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","398","Kazakhstan","511","Population totale","S2501","Population","2018","2018","1000 No","18538.1","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","398","Kazakhstan","511","Population totale","S2501","Population","2019","2019","1000 No","18754.26","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","398","Kazakhstan","511","Population totale","S2501","Population","2020","2020","1000 No","18979.24","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","398","Kazakhstan","511","Population totale","S2501","Population","2021","2021","1000 No","19196.47","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","398","Kazakhstan","511","Population totale","S2501","Population","2022","2022","1000 No","19398","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","404","Kenya","511","Population totale","S2501","Population","2018","2018","1000 No","49953.3","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","404","Kenya","511","Population totale","S2501","Population","2019","2019","1000 No","50951.45","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","404","Kenya","511","Population totale","S2501","Population","2020","2020","1000 No","51985.78","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","404","Kenya","511","Population totale","S2501","Population","2021","2021","1000 No","53005.61","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","404","Kenya","511","Population totale","S2501","Population","2022","2022","1000 No","54027.49","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","417","Kirghizistan","511","Population totale","S2501","Population","2018","2018","1000 No","6223.49","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","417","Kirghizistan","511","Population totale","S2501","Population","2019","2019","1000 No","6323.64","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","417","Kirghizistan","511","Population totale","S2501","Population","2020","2020","1000 No","6424.87","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","417","Kirghizistan","511","Population totale","S2501","Population","2021","2021","1000 No","6527.74","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","417","Kirghizistan","511","Population totale","S2501","Population","2022","2022","1000 No","6630.62","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","296","Kiribati","511","Population totale","S2501","Population","2018","2018","1000 No","122.26","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","296","Kiribati","511","Population totale","S2501","Population","2019","2019","1000 No","124.24","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","296","Kiribati","511","Population totale","S2501","Population","2020","2020","1000 No","126.46","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","296","Kiribati","511","Population totale","S2501","Population","2021","2021","1000 No","128.87","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","296","Kiribati","511","Population totale","S2501","Population","2022","2022","1000 No","131.23","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","414","Koweït","511","Population totale","S2501","Population","2018","2018","1000 No","4317.19","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","414","Koweït","511","Population totale","S2501","Population","2019","2019","1000 No","4441.1","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","414","Koweït","511","Population totale","S2501","Population","2020","2020","1000 No","4360.44","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","414","Koweït","511","Population totale","S2501","Population","2021","2021","1000 No","4250.11","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","414","Koweït","511","Population totale","S2501","Population","2022","2022","1000 No","4268.87","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","511","Population totale","S2501","Population","2018","2018","1000 No","2198.02","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","511","Population totale","S2501","Population","2019","2019","1000 No","2225.7","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","511","Population totale","S2501","Population","2020","2020","1000 No","2254.1","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","511","Population totale","S2501","Population","2021","2021","1000 No","2281.45","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","511","Population totale","S2501","Population","2022","2022","1000 No","2305.83","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","511","Population totale","S2501","Population","2018","2018","1000 No","1935.63","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","511","Population totale","S2501","Population","2019","2019","1000 No","1916.56","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","511","Population totale","S2501","Population","2020","2020","1000 No","1897.05","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","511","Population totale","S2501","Population","2021","2021","1000 No","1873.92","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","511","Population totale","S2501","Population","2022","2022","1000 No","1850.65","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","422","Liban","511","Population totale","S2501","Population","2018","2018","1000 No","5950.84","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","422","Liban","511","Population totale","S2501","Population","2019","2019","1000 No","5781.91","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","422","Liban","511","Population totale","S2501","Population","2020","2020","1000 No","5662.92","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","422","Liban","511","Population totale","S2501","Population","2021","2021","1000 No","5592.63","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","422","Liban","511","Population totale","S2501","Population","2022","2022","1000 No","5489.74","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","430","Libéria","511","Population totale","S2501","Population","2018","2018","1000 No","4889.39","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","430","Libéria","511","Population totale","S2501","Population","2019","2019","1000 No","4985.29","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","430","Libéria","511","Population totale","S2501","Population","2020","2020","1000 No","5087.59","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","430","Libéria","511","Population totale","S2501","Population","2021","2021","1000 No","5193.42","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","430","Libéria","511","Population totale","S2501","Population","2022","2022","1000 No","5302.68","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","434","Libye","511","Population totale","S2501","Population","2018","2018","1000 No","6477.79","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","434","Libye","511","Population totale","S2501","Population","2019","2019","1000 No","6569.09","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","434","Libye","511","Population totale","S2501","Population","2020","2020","1000 No","6653.94","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","434","Libye","511","Population totale","S2501","Population","2021","2021","1000 No","6735.28","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","434","Libye","511","Population totale","S2501","Population","2022","2022","1000 No","6812.34","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","440","Lituanie","511","Population totale","S2501","Population","2018","2018","1000 No","2876.13","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","440","Lituanie","511","Population totale","S2501","Population","2019","2019","1000 No","2849.08","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","440","Lituanie","511","Population totale","S2501","Population","2020","2020","1000 No","2820.27","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","440","Lituanie","511","Population totale","S2501","Population","2021","2021","1000 No","2786.65","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","440","Lituanie","511","Population totale","S2501","Population","2022","2022","1000 No","2750.05","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","442","Luxembourg","511","Population totale","S2501","Population","2018","2018","1000 No","607.91","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","442","Luxembourg","511","Population totale","S2501","Population","2019","2019","1000 No","619.97","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","442","Luxembourg","511","Population totale","S2501","Population","2020","2020","1000 No","630.4","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","442","Luxembourg","511","Population totale","S2501","Population","2021","2021","1000 No","639.32","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","442","Luxembourg","511","Population totale","S2501","Population","2022","2022","1000 No","647.6","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","807","Macédoine du Nord","511","Population totale","S2501","Population","2018","2018","1000 No","2113.49","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","807","Macédoine du Nord","511","Population totale","S2501","Population","2019","2019","1000 No","2114.18","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","807","Macédoine du Nord","511","Population totale","S2501","Population","2020","2020","1000 No","2111.07","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","807","Macédoine du Nord","511","Population totale","S2501","Population","2021","2021","1000 No","2103.33","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","807","Macédoine du Nord","511","Population totale","S2501","Population","2022","2022","1000 No","2093.6","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","450","Madagascar","511","Population totale","S2501","Population","2018","2018","1000 No","26846.54","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","450","Madagascar","511","Population totale","S2501","Population","2019","2019","1000 No","27533.13","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","450","Madagascar","511","Population totale","S2501","Population","2020","2020","1000 No","28225.18","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","450","Madagascar","511","Population totale","S2501","Population","2021","2021","1000 No","28915.65","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","450","Madagascar","511","Population totale","S2501","Population","2022","2022","1000 No","29611.71","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","458","Malaisie","511","Population totale","S2501","Population","2018","2018","1000 No","32399.27","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","458","Malaisie","511","Population totale","S2501","Population","2019","2019","1000 No","32804.02","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","458","Malaisie","511","Population totale","S2501","Population","2020","2020","1000 No","33199.99","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","458","Malaisie","511","Population totale","S2501","Population","2021","2021","1000 No","33573.87","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","458","Malaisie","511","Population totale","S2501","Population","2022","2022","1000 No","33938.22","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","454","Malawi","511","Population totale","S2501","Population","2018","2018","1000 No","18367.88","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","454","Malawi","511","Population totale","S2501","Population","2019","2019","1000 No","18867.34","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","454","Malawi","511","Population totale","S2501","Population","2020","2020","1000 No","19377.06","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","454","Malawi","511","Population totale","S2501","Population","2021","2021","1000 No","19889.74","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","454","Malawi","511","Population totale","S2501","Population","2022","2022","1000 No","20405.32","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","462","Maldives","511","Population totale","S2501","Population","2018","2018","1000 No","489.76","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","462","Maldives","511","Population totale","S2501","Population","2019","2019","1000 No","504.51","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","462","Maldives","511","Population totale","S2501","Population","2020","2020","1000 No","514.44","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","462","Maldives","511","Population totale","S2501","Population","2021","2021","1000 No","521.46","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","462","Maldives","511","Population totale","S2501","Population","2022","2022","1000 No","523.79","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","466","Mali","511","Population totale","S2501","Population","2018","2018","1000 No","19934.3","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","466","Mali","511","Population totale","S2501","Population","2019","2019","1000 No","20567.42","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","466","Mali","511","Population totale","S2501","Population","2020","2020","1000 No","21224.04","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","466","Mali","511","Population totale","S2501","Population","2021","2021","1000 No","21904.98","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","466","Mali","511","Population totale","S2501","Population","2022","2022","1000 No","22593.59","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","470","Malte","511","Population totale","S2501","Population","2018","2018","1000 No","491.59","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","470","Malte","511","Population totale","S2501","Population","2019","2019","1000 No","503.63","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","470","Malte","511","Population totale","S2501","Population","2020","2020","1000 No","515.36","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","470","Malte","511","Population totale","S2501","Population","2021","2021","1000 No","526.75","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","470","Malte","511","Population totale","S2501","Population","2022","2022","1000 No","533.29","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","504","Maroc","511","Population totale","S2501","Population","2018","2018","1000 No","35927.51","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","504","Maroc","511","Population totale","S2501","Population","2019","2019","1000 No","36304.41","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","504","Maroc","511","Population totale","S2501","Population","2020","2020","1000 No","36688.77","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","504","Maroc","511","Population totale","S2501","Population","2021","2021","1000 No","37076.58","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","504","Maroc","511","Population totale","S2501","Population","2022","2022","1000 No","37457.97","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","480","Maurice","511","Population totale","S2501","Population","2018","2018","1000 No","1295.38","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","480","Maurice","511","Population totale","S2501","Population","2019","2019","1000 No","1296.28","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","480","Maurice","511","Population totale","S2501","Population","2020","2020","1000 No","1297.83","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","480","Maurice","511","Population totale","S2501","Population","2021","2021","1000 No","1298.91","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","480","Maurice","511","Population totale","S2501","Population","2022","2022","1000 No","1299.47","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","511","Population totale","S2501","Population","2018","2018","1000 No","4270.71","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","511","Population totale","S2501","Population","2019","2019","1000 No","4383.85","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","511","Population totale","S2501","Population","2020","2020","1000 No","4498.6","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","511","Population totale","S2501","Population","2021","2021","1000 No","4614.97","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","511","Population totale","S2501","Population","2022","2022","1000 No","4736.14","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","484","Mexique","511","Population totale","S2501","Population","2018","2018","1000 No","124013.86","X","Ciffre de sources internationales",""
